user_id,variant,timestamp,pre_metric,prior_value,segment,outcome,refund_flag
62,treatment,2025-01-01 01:01:00,52.63889266582522,42.96768354306971,mixed,73.49799552555923,0
63,control,2025-01-01 01:02:00,48.06498765461242,19.815969040843168,price_sensitive,73.1589338482811,0
64,treatment,2025-01-01 01:03:00,45.2819709946437,64.41893196499804,repeat_buyers,55.45348824685075,0
65,treatment,2025-01-01 01:04:00,46.339070707077376,45.453317599159845,mixed,41.57639090720716,0
66,treatment,2025-01-01 01:05:00,68.57689550300594,44.55674424615111,mixed,54.45859911564868,0
67,treatment,2025-01-01 01:06:00,47.23985800441823,44.00885061696333,mixed,69.05903863480923,0
68,treatment,2025-01-01 01:07:00,39.569303819581236,48.40058538579126,mixed,43.90084028686785,0
69,control,2025-01-01 01:08:00,56.73873471047799,40.796180640902115,price_sensitive,53.54531968568763,0
70,treatment,2025-01-01 01:09:00,57.43578458919541,37.85033111314385,price_sensitive,64.2232370644493,0
71,treatment,2025-01-01 01:10:00,24.300184749794838,48.343218337547526,mixed,16.546819653202277,0
72,treatment,2025-01-01 01:11:00,41.42985909672613,61.43265525460941,repeat_buyers,50.82613109195151,0
73,control,2025-01-01 01:12:00,40.267232748189414,43.97513901250605,mixed,53.789696027897435,0
74,control,2025-01-01 01:13:00,49.00440173665192,51.688775525673556,mixed,37.270540344745605,0
75,treatment,2025-01-01 01:14:00,47.31588812371576,45.86352783707811,mixed,44.443573658535925,0
76,treatment,2025-01-01 01:15:00,58.87529768837841,53.862725884038,mixed,79.33384520946454,0
77,treatment,2025-01-01 01:16:00,52.52357497007231,38.39458283845011,price_sensitive,58.87697977461198,0
78,treatment,2025-01-01 01:17:00,46.5426589118844,42.5419945860517,mixed,79.47718713218136,0
79,treatment,2025-01-01 01:18:00,37.3697673584458,53.124785305672575,mixed,62.32679995099549,0
80,control,2025-01-01 01:19:00,47.884664233932945,55.44026626254446,mixed,67.40234157460729,0
81,treatment,2025-01-01 01:20:00,30.470676035942304,51.994842214483846,mixed,52.0152396884432,0
82,control,2025-01-01 01:21:00,49.72148702775002,52.701465431654285,mixed,33.1363644279501,0
83,control,2025-01-01 01:22:00,46.68980888638278,66.62815248165565,repeat_buyers,51.65155174995893,0
84,treatment,2025-01-01 01:23:00,35.44869583492326,51.25953915079373,mixed,37.46143531023952,0
85,control,2025-01-01 01:24:00,37.84120422360899,34.947137042926926,price_sensitive,32.100962967485856,0
86,control,2025-01-01 01:25:00,42.06167856724061,54.14083032547536,mixed,26.596907865547436,0
87,control,2025-01-01 01:26:00,39.413841677687564,48.47966205487729,mixed,57.03464474231323,0
88,control,2025-01-01 01:27:00,41.42638355864745,63.32162976323564,repeat_buyers,45.054517701133676,0
89,treatment,2025-01-01 01:28:00,71.6114487230863,59.06356846944178,repeat_buyers,68.23873284294955,0
90,control,2025-01-01 01:29:00,49.247471792167964,53.29754132272261,mixed,45.12089629201683,0
91,treatment,2025-01-01 01:30:00,51.02873788082898,42.41635284847695,mixed,23.993569313612973,0
92,control,2025-01-01 01:31:00,40.94439957024606,62.32226438955173,repeat_buyers,60.55901507731227,0
93,treatment,2025-01-01 01:32:00,69.57108150872592,65.35744900905935,repeat_buyers,82.21344953789259,0
94,treatment,2025-01-01 01:33:00,43.73155851580253,49.52716999691664,mixed,48.358093971787824,0
95,treatment,2025-01-01 01:34:00,45.074490027604185,52.60644910967775,mixed,42.3234442878021,0
96,treatment,2025-01-01 01:35:00,61.015536647731224,55.44569736364224,mixed,82.8109070647097,0
97,control,2025-01-01 01:36:00,46.22288523743498,50.72348452351672,mixed,28.435300061085847,0
98,control,2025-01-01 01:37:00,61.381244905133705,54.615478245062064,mixed,89.70073559766925,0
99,treatment,2025-01-01 01:38:00,38.08725303358917,28.446724817204064,price_sensitive,46.00625636844051,0
100,treatment,2025-01-01 01:39:00,69.53182746876604,40.14526029425269,price_sensitive,85.55137557064289,0
101,treatment,2025-01-01 01:40:00,56.931491594287785,58.64657274527127,repeat_buyers,61.13642865953433,0
102,control,2025-01-01 01:41:00,50.81540361220295,46.38776155093084,mixed,54.1144328413023,0
103,treatment,2025-01-01 01:42:00,70.2194488317129,45.31106852325084,mixed,93.15066868882,0
104,control,2025-01-01 01:43:00,56.92658354873629,39.959422694316146,price_sensitive,64.54327118904762,0
105,control,2025-01-01 01:44:00,47.341807038589806,46.707197409091336,mixed,66.87508665827859,0
106,treatment,2025-01-01 01:45:00,62.672456942989214,42.27221958753879,mixed,63.22090733594015,1
107,treatment,2025-01-01 01:46:00,71.42113938945394,54.38255289037857,mixed,31.951752591250187,0
108,control,2025-01-01 01:47:00,41.71536785620458,61.47488560594808,repeat_buyers,6.966516480669831,0
109,control,2025-01-01 01:48:00,65.67056697604058,45.06667612830707,mixed,64.1590404577155,0
110,treatment,2025-01-01 01:49:00,51.834874150385076,53.14205947303429,mixed,45.45011104164209,0
111,treatment,2025-01-01 01:50:00,64.53318427523688,58.06589993646452,repeat_buyers,59.464634483120705,0
112,control,2025-01-01 01:51:00,63.575409438305705,48.465138508603594,mixed,77.00834939640325,0
113,treatment,2025-01-01 01:52:00,48.05539962006583,55.93286531199253,mixed,50.41371927125286,0
114,control,2025-01-01 01:53:00,48.27954525036219,47.279304811317125,mixed,50.431032888293,0
115,treatment,2025-01-01 01:54:00,42.354761443872746,40.83862305614805,price_sensitive,40.19689704157873,0
116,control,2025-01-01 01:55:00,52.37476481917706,45.6920866957536,mixed,49.727892281624875,0
117,control,2025-01-01 01:56:00,42.85813362753137,55.45500695482943,mixed,38.439828514717306,0
118,treatment,2025-01-01 01:57:00,52.28348788212381,29.617115786367147,price_sensitive,13.823674029412157,0
119,control,2025-01-01 01:58:00,46.076914193112295,55.07582482404865,mixed,30.7594539195224,0
120,treatment,2025-01-01 01:59:00,56.63714465850147,45.359060515573766,mixed,66.1294244480172,0
121,treatment,2025-01-01 02:00:00,50.90150196340639,42.97875478372616,mixed,48.252862580792375,0
122,treatment,2025-01-01 02:01:00,57.16525833600912,55.36648974764318,mixed,75.25138032804313,1
123,treatment,2025-01-01 02:02:00,65.8430310266527,51.70542388957027,mixed,57.854317985824764,0
124,treatment,2025-01-01 02:03:00,53.26081310531084,31.163340150929887,price_sensitive,75.78512848619019,0
125,treatment,2025-01-01 02:04:00,52.67491314042869,41.39815367811494,price_sensitive,46.19507044803999,0
126,control,2025-01-01 02:05:00,58.897341015062906,46.99393299508632,mixed,57.24119937984003,0
127,control,2025-01-01 02:06:00,56.900853620252285,40.583173836087504,price_sensitive,43.051925960894025,0
128,control,2025-01-01 02:07:00,62.579206249430136,53.66396379711674,mixed,49.726730401073446,0
129,control,2025-01-01 02:08:00,58.864265860958724,34.6564888733986,price_sensitive,45.64085856194889,0
130,control,2025-01-01 02:09:00,64.42863337921658,32.8076941855845,price_sensitive,73.29121971616273,0
131,control,2025-01-01 02:10:00,37.17888343113012,51.0191394360007,mixed,32.919972599942284,1
132,treatment,2025-01-01 02:11:00,46.04707205598759,51.43458703803128,mixed,29.94134954338249,0
133,treatment,2025-01-01 02:12:00,64.43077155387684,40.986403831628145,price_sensitive,81.26336350959731,0
134,control,2025-01-01 02:13:00,45.512798858561126,39.04106564210429,price_sensitive,26.964789773028684,0
135,treatment,2025-01-01 02:14:00,50.45650147315003,50.47996574896336,mixed,67.21829755803509,0
136,treatment,2025-01-01 02:15:00,54.0189017686852,41.16736912329751,price_sensitive,57.726430284969766,0
137,control,2025-01-01 02:16:00,61.108960749538696,48.96026106915471,mixed,53.39132013689217,0
138,control,2025-01-01 02:17:00,43.196156438199814,30.66714921592432,price_sensitive,58.01501582503504,0
139,control,2025-01-01 02:18:00,43.66292936007328,46.936749134754834,mixed,32.72047797652829,0
140,control,2025-01-01 02:19:00,68.99494171363682,62.10739841313127,repeat_buyers,90.7443806611844,0
141,control,2025-01-01 02:20:00,42.46037241570947,39.51749026862187,price_sensitive,50.28645630598269,0
142,control,2025-01-01 02:21:00,36.66408360968585,33.95691038606473,price_sensitive,42.289345385516654,0
143,treatment,2025-01-01 02:22:00,56.16369314778354,60.627875397284654,repeat_buyers,66.7313883561704,0
144,treatment,2025-01-01 02:23:00,64.34868024992836,42.605778028595516,mixed,73.28482330494154,0
145,treatment,2025-01-01 02:24:00,32.894138844393325,52.09115393485399,mixed,50.53237430599401,0
146,control,2025-01-01 02:25:00,58.5729775620221,52.1679687980702,mixed,40.31917996583752,0
147,treatment,2025-01-01 02:26:00,37.73096800639689,37.353754029610776,price_sensitive,40.06368746482285,0
148,control,2025-01-01 02:27:00,52.50896924443336,37.43963890791381,price_sensitive,59.807607432262856,0
149,control,2025-01-01 02:28:00,56.510395298740704,59.87378701050709,repeat_buyers,56.15420204642787,1
150,control,2025-01-01 02:29:00,38.51369798775962,45.799263298039165,mixed,13.271072814378897,0
151,treatment,2025-01-01 02:30:00,51.82340760931718,59.243225930264266,repeat_buyers,32.83831790145734,0
152,control,2025-01-01 02:31:00,58.90182927071117,55.43617448003824,mixed,71.33689695197047,1
153,control,2025-01-01 02:32:00,44.80629609479784,47.403263312482,mixed,40.50484214929406,0
154,control,2025-01-01 02:33:00,39.991454905287306,57.10436645837127,repeat_buyers,22.48992481398699,0
155,control,2025-01-01 02:34:00,57.51292645430906,57.40833395035293,repeat_buyers,41.67403936215448,0
156,treatment,2025-01-01 02:35:00,68.05609466337674,49.59183381545735,mixed,62.396623964934484,0
157,control,2025-01-01 02:36:00,69.8576655547494,40.2850271343962,price_sensitive,79.02495057816664,0
158,treatment,2025-01-01 02:37:00,63.174826364977775,63.55661088407649,repeat_buyers,58.861508372604,0
159,control,2025-01-01 02:38:00,24.08890486071272,60.07364113977433,repeat_buyers,56.639656966050254,0
160,treatment,2025-01-01 02:39:00,60.13951383921355,40.201460493479864,price_sensitive,68.2107882965148,0
161,treatment,2025-01-01 02:40:00,38.53641339561186,41.28708616301975,price_sensitive,26.013761090370725,0
162,treatment,2025-01-01 02:41:00,34.53585609289504,48.69652585379571,mixed,24.58496824151924,0
163,treatment,2025-01-01 02:42:00,46.226679928322426,51.78896597732253,mixed,44.60657918930665,0
164,control,2025-01-01 02:43:00,53.119598544688934,47.86555640315882,mixed,49.781969356548586,0
165,control,2025-01-01 02:44:00,67.06993564052195,47.53202611346011,mixed,47.12041240821717,0
166,control,2025-01-01 02:45:00,41.493670055969744,42.52085293549049,mixed,50.579570618445814,0
167,treatment,2025-01-01 02:46:00,43.791554427806226,46.466561485770754,mixed,42.87058001840657,0
168,treatment,2025-01-01 02:47:00,34.88226749478156,39.63737571349274,price_sensitive,44.26010641368655,0
169,treatment,2025-01-01 02:48:00,38.812661837295465,38.43098509600219,price_sensitive,23.026546617172084,0
170,treatment,2025-01-01 02:49:00,46.012611201291485,28.726272616209748,price_sensitive,15.324132306339063,0
171,control,2025-01-01 02:50:00,60.395057729928965,35.87257751920938,price_sensitive,58.76042245416656,0
172,treatment,2025-01-01 02:51:00,39.638805023193044,54.27082479461347,mixed,26.288418576974077,0
173,control,2025-01-01 02:52:00,58.19444812537204,34.45938933523658,price_sensitive,50.319922536290264,0
174,control,2025-01-01 02:53:00,39.99256854603925,33.4737987090644,price_sensitive,63.50637571599805,0
175,control,2025-01-01 02:54:00,45.9458744979077,48.00954131797796,mixed,61.74839937283075,0
176,treatment,2025-01-01 02:55:00,65.117233145598,46.384367477569484,mixed,57.07667112253102,0
177,control,2025-01-01 02:56:00,55.03955300296002,53.1972178678722,mixed,49.41585757703992,1
178,control,2025-01-01 02:57:00,44.485271035581896,56.18743403748564,repeat_buyers,35.83620082592027,0
179,treatment,2025-01-01 02:58:00,59.716502889329966,50.92169387459763,mixed,48.00614414545719,0
180,control,2025-01-01 02:59:00,57.25034399146321,34.18911680294414,price_sensitive,54.73358063498049,0
181,treatment,2025-01-01 03:00:00,52.02235097041245,28.598984681854535,price_sensitive,61.542953672182335,0
182,treatment,2025-01-01 03:01:00,33.28906389212529,47.5902895673953,mixed,37.42010297681436,0
183,control,2025-01-01 03:02:00,42.16174651852912,64.07725054964232,repeat_buyers,61.26701300322744,0
184,control,2025-01-01 03:03:00,46.57203424188318,40.64427693555823,price_sensitive,38.860007661014464,0
185,treatment,2025-01-01 03:04:00,54.06140084256183,49.945695311939936,mixed,64.08759081473536,0
186,control,2025-01-01 03:05:00,61.577598126831205,42.430940293313924,mixed,55.362147898086825,0
187,treatment,2025-01-01 03:06:00,43.729700569486866,62.71749544877731,repeat_buyers,42.974950150063606,0
188,treatment,2025-01-01 03:07:00,57.14945843610854,40.42687672167379,price_sensitive,67.61614253362528,0
189,treatment,2025-01-01 03:08:00,57.41677521168088,51.680734187544,mixed,56.62038972383436,0
190,control,2025-01-01 03:09:00,59.8123573302396,53.35282194483999,mixed,39.56599528426116,0
191,control,2025-01-01 03:10:00,53.899964240335095,53.30532127813994,mixed,70.18426493243444,0
192,treatment,2025-01-01 03:11:00,53.058873378635724,50.069783964049215,mixed,52.78068945489169,0
193,treatment,2025-01-01 03:12:00,46.46875955353965,33.339522250896444,price_sensitive,56.664332245605195,0
194,treatment,2025-01-01 03:13:00,34.711304009567414,33.65334818773731,price_sensitive,43.29176987574484,0
195,treatment,2025-01-01 03:14:00,46.88509969473166,41.9743672687754,price_sensitive,68.59870560598131,0
196,control,2025-01-01 03:15:00,60.32377275437828,63.72333861702,repeat_buyers,76.86384629805576,0
197,treatment,2025-01-01 03:16:00,29.43113819839283,52.488998178064875,mixed,31.685745274469724,0
198,treatment,2025-01-01 03:17:00,63.14224233003553,53.510586728381114,mixed,69.02001054277171,0
199,treatment,2025-01-01 03:18:00,60.37866932577113,50.499725893806,mixed,86.11889579152913,0
200,treatment,2025-01-01 03:19:00,44.67691574041296,46.91116899097224,mixed,45.28869376391319,0
201,treatment,2025-01-01 03:20:00,55.29403532765789,45.08344764747131,mixed,40.931613167026555,0
202,treatment,2025-01-01 03:21:00,54.78908469489749,58.69543876712804,repeat_buyers,53.25884079845759,0
203,treatment,2025-01-01 03:22:00,64.97715876647351,42.589445219989976,mixed,71.71964841490679,0
204,treatment,2025-01-01 03:23:00,53.63140316856858,54.58822890224502,mixed,62.04783077362671,0
205,control,2025-01-01 03:24:00,44.362886245936274,41.97863234657019,price_sensitive,51.73798220345601,0
206,control,2025-01-01 03:25:00,55.55732679209366,40.74994536712961,price_sensitive,39.984744416733484,0
207,control,2025-01-01 03:26:00,53.38701948099197,29.530786126268126,price_sensitive,33.39856240706496,0
208,treatment,2025-01-01 03:27:00,51.38773924555097,41.605837398518176,price_sensitive,53.411586045778215,0
209,treatment,2025-01-01 03:28:00,50.85572370063081,39.84769293939692,price_sensitive,18.07392682594183,0
210,control,2025-01-01 03:29:00,49.04052103424692,53.74119774954303,mixed,52.276300398901625,0
211,control,2025-01-01 03:30:00,63.572302457541205,53.989563085929426,mixed,88.1724684071273,0
212,control,2025-01-01 03:31:00,66.02091609872708,47.01977172348528,mixed,68.66433202760147,0
213,treatment,2025-01-01 03:32:00,56.77691570861076,47.18024910919453,mixed,72.86610550303497,0
214,treatment,2025-01-01 03:33:00,41.89598650006478,53.01217533818259,mixed,50.792167448470444,0
215,control,2025-01-01 03:34:00,36.14422263262423,42.75564026457828,mixed,43.60878888446524,0
216,control,2025-01-01 03:35:00,58.6905023290002,37.64165644064464,price_sensitive,78.13764634379783,0
217,treatment,2025-01-01 03:36:00,47.00906181787971,50.190857782563,mixed,47.960936473775455,0
218,treatment,2025-01-01 03:37:00,42.44369125081124,70.68831408013273,repeat_buyers,54.69422428603635,0
219,treatment,2025-01-01 03:38:00,51.35448902767635,54.40472134621854,mixed,65.28376443158355,0
220,treatment,2025-01-01 03:39:00,61.3076509962813,48.59250110022648,mixed,59.70808700727117,0
221,control,2025-01-01 03:40:00,50.442119257755664,28.73156595159525,price_sensitive,52.578059230209995,0
222,control,2025-01-01 03:41:00,46.360246912664486,53.6560040316941,mixed,45.027679980825994,0
223,treatment,2025-01-01 03:42:00,31.03688369483575,42.84450557677485,mixed,31.542753911366706,0
224,control,2025-01-01 03:43:00,44.140784329170344,34.41168217317853,price_sensitive,45.2016581476915,0
225,control,2025-01-01 03:44:00,72.82750043786719,49.82645719346669,mixed,67.1385386100365,0
226,treatment,2025-01-01 03:45:00,54.34676872794249,44.652042453788084,mixed,58.78294476311902,0
227,control,2025-01-01 03:46:00,28.83517942640394,36.081643494647615,price_sensitive,13.208935604063857,0
228,treatment,2025-01-01 03:47:00,62.895793422137245,45.1319962558149,mixed,36.898583980306455,0
229,treatment,2025-01-01 03:48:00,63.29606586377612,39.515110661035536,price_sensitive,73.91842106734272,0
230,treatment,2025-01-01 03:49:00,49.11957867519822,62.379384398877875,repeat_buyers,66.58404320691335,0
231,control,2025-01-01 03:50:00,57.195029200580265,41.65565419742405,price_sensitive,25.055431541717823,0
232,control,2025-01-01 03:51:00,65.80925421997448,51.768891366674666,mixed,80.53909504693728,0
233,treatment,2025-01-01 03:52:00,53.04625067518065,38.478010533336224,price_sensitive,42.99954993357639,0
234,control,2025-01-01 03:53:00,48.64189154066022,51.86295455493501,mixed,38.626814766270854,0
235,control,2025-01-01 03:54:00,49.61195258763666,48.7331004356074,mixed,39.84040082100675,0
236,treatment,2025-01-01 03:55:00,46.6753651159796,51.280700554365076,mixed,50.05816570040547,0
237,control,2025-01-01 03:56:00,53.518789735009925,64.03783896306584,repeat_buyers,43.823117752080755,0
238,control,2025-01-01 03:57:00,70.07060457564043,20.391097149857103,price_sensitive,58.847877335122845,0
239,treatment,2025-01-01 03:58:00,62.66336273247097,54.752836455179924,mixed,49.04642392228736,0
240,control,2025-01-01 03:59:00,58.984871246724786,47.211706537379314,mixed,60.21186640576809,0
241,treatment,2025-01-01 04:00:00,40.05521418786668,49.812996025998935,mixed,21.303820161243596,1
242,control,2025-01-01 04:01:00,52.57266024992313,42.42432738521109,mixed,53.04663894537269,0
243,treatment,2025-01-01 04:02:00,55.91216139966308,57.47350091918817,repeat_buyers,73.01419987609749,0
244,treatment,2025-01-01 04:03:00,47.258254606881636,39.94446113108016,price_sensitive,36.36028222426817,1
245,treatment,2025-01-01 04:04:00,55.616873946119824,46.47976278051129,mixed,65.53797637127312,0
246,treatment,2025-01-01 04:05:00,46.49507611162073,46.321651764441,mixed,46.551297446118106,0
247,control,2025-01-01 04:06:00,54.06151513907587,72.40790990457008,repeat_buyers,47.9479293876208,0
248,treatment,2025-01-01 04:07:00,59.339958900552965,50.13872800765073,mixed,59.944459190836064,0
249,control,2025-01-01 04:08:00,64.29030076796425,40.8758414900962,price_sensitive,43.93285455337147,0
250,treatment,2025-01-01 04:09:00,42.75040666586703,45.56889256981724,mixed,35.83810967817166,0
251,treatment,2025-01-01 04:10:00,61.037066060428884,54.5132945359716,mixed,70.65779711306688,0
252,control,2025-01-01 04:11:00,44.91992061321892,46.736043846738056,mixed,53.515935087247186,0
253,treatment,2025-01-01 04:12:00,54.50581865402961,50.18262526393489,mixed,47.138752325010756,0
254,treatment,2025-01-01 04:13:00,38.74626239076184,42.273136579614416,mixed,47.637194323987856,0
255,treatment,2025-01-01 04:14:00,55.29964986899134,44.87470029278681,mixed,62.74228725408141,0
256,treatment,2025-01-01 04:15:00,55.735614970454584,65.7097884864738,repeat_buyers,43.17000823778104,0
257,control,2025-01-01 04:16:00,31.571989046382075,49.16470402196872,mixed,11.834542464612078,0
258,treatment,2025-01-01 04:17:00,37.91565153923797,55.060102397845334,mixed,52.14390817465225,0
259,control,2025-01-01 04:18:00,71.02663256885779,57.65552227931338,repeat_buyers,56.41059189503158,0
260,control,2025-01-01 04:19:00,58.734265247544,51.33989012332716,mixed,54.68376895323003,0
261,treatment,2025-01-01 04:20:00,53.97045244686168,63.10952125377321,repeat_buyers,61.91264312901103,0
262,control,2025-01-01 04:21:00,65.81666260025524,48.63621187234425,mixed,52.048145935817814,0
263,treatment,2025-01-01 04:22:00,53.01277337847383,48.20196416268505,mixed,74.78470348038432,0
264,treatment,2025-01-01 04:23:00,62.10531656943787,42.270320314093425,mixed,55.21177590655695,0
265,control,2025-01-01 04:24:00,63.69310631499119,54.80709101959338,mixed,84.73824580788744,0
266,treatment,2025-01-01 04:25:00,74.72608407162296,46.03039092854229,mixed,79.18469480228265,1
267,treatment,2025-01-01 04:26:00,50.0360304314392,49.464798340578604,mixed,20.813852068439413,0
268,control,2025-01-01 04:27:00,44.354315780326715,56.066277753401465,repeat_buyers,17.377625781198205,0
269,control,2025-01-01 04:28:00,58.4232068600358,47.91215399623072,mixed,48.248113685807354,0
270,treatment,2025-01-01 04:29:00,66.5354988287522,63.495657723747094,repeat_buyers,52.75520629331187,0
271,control,2025-01-01 04:30:00,54.91423289963047,51.493545178940245,mixed,71.6336703506932,0
272,treatment,2025-01-01 04:31:00,48.332573365302835,42.009496118682556,mixed,41.109045445565066,0
273,control,2025-01-01 04:32:00,42.47806809432059,49.1950992334813,mixed,19.048161703486276,0
274,control,2025-01-01 04:33:00,30.244662668628322,50.588538242231934,mixed,50.85862843788579,0
275,control,2025-01-01 04:34:00,42.68795049739226,58.54904029913435,repeat_buyers,62.29610987771483,0
276,control,2025-01-01 04:35:00,40.72136445939121,55.11289259838375,mixed,44.55956170721664,0
277,treatment,2025-01-01 04:36:00,57.234675809539404,63.10538834179788,repeat_buyers,60.834825223541905,0
278,control,2025-01-01 04:37:00,56.315338301075904,37.09738589100449,price_sensitive,55.33870921354424,0
279,treatment,2025-01-01 04:38:00,51.51912789438033,60.25256616393277,repeat_buyers,56.274962775856345,0
280,treatment,2025-01-01 04:39:00,51.558057951223574,51.23379199499732,mixed,50.15409157468963,0
281,treatment,2025-01-01 04:40:00,63.56220898237206,30.81087409127743,price_sensitive,67.14339002835827,0
